start_sec,duration,text
345.68,1.3899999999999864,intérieur il y a beaucoup de gens qui nous<00:05:45.800><c> disent</c><00:05:46.080><c> oui</c><00:05:46.240><c> j'ai</c><00:05:46.360><c> fait</c><00:05:46.520><c> l'exercice</c><00:05:47.000><c> du</c>
347.07,0.009999999999990905,nous disent oui j'ai fait l'exercice du
347.08,1.4700000000000273,nous disent oui j'ai fait l'exercice du suivi<00:05:47.360><c> naturel</c><00:05:47.680><c> du</c><00:05:47.759><c> coup</c><00:05:47.960><c> mon</c><00:05:48.080><c> chien</c><00:05:48.319><c> ne</c><00:05:48.440><c> me</c>
348.55,0.009999999999990905,suivi naturel du coup mon chien ne me
348.56,1.8700000000000045,suivi naturel du coup mon chien ne me lâche<00:05:48.880><c> plus</c><00:05:49.360><c> alors</c><00:05:49.720><c> c'est</c><00:05:49.880><c> bien</c><00:05:50.039><c> quand</c><00:05:50.280><c> même</c>
350.43,0.009999999999990905,lâche plus alors c'est bien quand même
350.44,1.910000000000025,lâche plus alors c'est bien quand même de<00:05:50.560><c> cadrer</c><00:05:51.000><c> le</c><00:05:51.080><c> truc</c><00:05:51.520><c> et</c><00:05:51.720><c> de</c><00:05:51.840><c> pas</c><00:05:52.000><c> le</c><00:05:52.080><c> faire</c>
352.35,0.009999999999990905,de cadrer le truc et de pas le faire
352.36,1.75,de cadrer le truc et de pas le faire trop<00:05:52.680><c> trop</c><00:05:52.880><c> donc</c><00:05:53.000><c> plutôt</c><00:05:53.400><c> en</c><00:05:53.600><c> extérieur</c><00:05:54.000><c> c'est</c>
354.11,0.009999999999990905,trop trop donc plutôt en extérieur c'est
354.12,2.1499999999999773,trop trop donc plutôt en extérieur c'est là<00:05:54.240><c> où</c><00:05:54.400><c> ça</c><00:05:54.479><c> a</c><00:05:54.600><c> du</c><00:05:54.720><c> sens</c><00:05:55.440><c> en</c><00:05:55.759><c> intérieur</c><00:05:56.120><c> on</c><00:05:56.199><c> va</c>
356.27,0.009999999999990905,là où ça a du sens en intérieur on va
356.28,1.3490000000000464,là où ça a du sens en intérieur on va plutôt<00:05:56.600><c> essayer</c><00:05:56.800><c> d'apprendre</c><00:05:57.160><c> l'autonomie</c>
357.629,0.009999999999990905,plutôt essayer d'apprendre l'autonomie
357.639,1.870999999999981,plutôt essayer d'apprendre l'autonomie au<00:05:57.800><c> chien</c><00:05:58.319><c> et</c><00:05:58.520><c> le</c><00:05:58.639><c> fait</c><00:05:58.840><c> qu'il</c><00:05:59.039><c> puisse</c><00:05:59.280><c> se</c>
359.51,0.009999999999990905,au chien et le fait qu'il puisse se
359.52,1.3500000000000227,au chien et le fait qu'il puisse se poser<00:05:59.720><c> dans</c><00:05:59.840><c> un</c><00:05:59.919><c> petit</c><00:06:00.160><c> endroit</c><00:06:00.440><c> calme</c><00:06:00.800><c> et</c>
360.87,0.009999999999990905,poser dans un petit endroit calme et
360.88,1.5500000000000114,poser dans un petit endroit calme et faire<00:06:01.120><c> d'autres</c><00:06:01.600><c> occupations</c><00:06:02.039><c> donc</c><00:06:02.160><c> en</c>
362.43,0.009999999999990905,faire d'autres occupations donc en
362.44,2.1890000000000214,faire d'autres occupations donc en extérieur<00:06:03.039><c> le</c><00:06:03.160><c> suivi</c><00:06:03.520><c> naturel</c><00:06:04.160><c> mais</c><00:06:04.360><c> tu</c><00:06:04.479><c> peux</c>
364.629,0.009999999999990905,extérieur le suivi naturel mais tu peux
364.639,1.870999999999981,extérieur le suivi naturel mais tu peux commencer<00:06:04.919><c> par</c><00:06:05.080><c> l'intérieur</c><00:06:05.720><c> parce</c><00:06:05.919><c> que</c><00:06:06.280><c> on</c>
366.51,0.009999999999990905,commencer par l'intérieur parce que on
366.52,2.150000000000034,commencer par l'intérieur parce que on appelle<00:06:06.880><c> ça</c><00:06:07.319><c> le</c><00:06:07.520><c> trop</c><00:06:07.800><c> facile</c><00:06:08.160><c> c'est-à-dire</c>
368.67,0.009999999999990905,appelle ça le trop facile c'est-à-dire
368.68,1.5090000000000146,appelle ça le trop facile c'est-à-dire que<00:06:08.919><c> tu</c><00:06:09.000><c> peux</c><00:06:09.199><c> lui</c><00:06:09.360><c> expliquer</c><00:06:09.680><c> la</c><00:06:09.800><c> règle</c><00:06:10.080><c> du</c>
370.189,0.009999999999990905,que tu peux lui expliquer la règle du
370.199,2.1100000000000136,que tu peux lui expliquer la règle du jeu<00:06:10.400><c> que</c><00:06:10.560><c> après</c><00:06:10.840><c> tu</c><00:06:10.919><c> peux</c><00:06:11.080><c> généraliser</c><00:06:11.680><c> dehors</c>
372.309,0.009999999999990905,jeu que après tu peux généraliser dehors
372.319,1.8700000000000045,jeu que après tu peux généraliser dehors donc<00:06:12.560><c> le</c><00:06:12.720><c> suivi</c><00:06:13.080><c> naturel</c><00:06:13.440><c> c'est</c><00:06:13.680><c> dès</c><00:06:13.960><c> que</c><00:06:14.039><c> ton</c>
374.189,0.009999999999990905,donc le suivi naturel c'est dès que ton
374.199,2.1100000000000136,donc le suivi naturel c'est dès que ton chien<00:06:14.639><c> te</c><00:06:14.880><c> suit</c><00:06:15.280><c> reviens</c><00:06:15.680><c> vers</c><00:06:15.840><c> toi</c><00:06:16.160><c> tu</c>
376.309,0.009999999999990905,chien te suit reviens vers toi tu
376.319,1.4710000000000036,chien te suit reviens vers toi tu récompenses<00:06:16.880><c> dès</c><00:06:17.080><c> qu'il</c><00:06:17.240><c> fait</c><00:06:17.400><c> attention</c><00:06:17.720><c> à</c>
377.79,0.009999999999990905,récompenses dès qu'il fait attention à
377.8,1.8290000000000077,récompenses dès qu'il fait attention à toi<00:06:17.960><c> en</c><00:06:18.080><c> extérieur</c><00:06:18.520><c> en</c><00:06:18.680><c> balade</c><00:06:19.160><c> voilà</c><00:06:19.440><c> et</c><00:06:19.560><c> que</c>
379.629,0.009999999999990905,toi en extérieur en balade voilà et que
379.639,1.5910000000000082,toi en extérieur en balade voilà et que tu<00:06:19.800><c> te</c><00:06:19.919><c> déplaces</c><00:06:20.319><c> et</c><00:06:20.400><c> qu'il</c><00:06:20.599><c> se</c><00:06:20.680><c> déplace</c><00:06:21.039><c> avec</c>
381.23,0.009999999999990905,tu te déplaces et qu'il se déplace avec
381.24,2.1499999999999773,tu te déplaces et qu'il se déplace avec toi<00:06:21.400><c> tu</c><00:06:21.520><c> renforces</c><00:06:22.000><c> a</c><00:06:22.240><c> blo</c><00:06:22.560><c> tout</c><00:06:22.680><c> ça</c><00:06:22.960><c> ça</c><00:06:23.120><c> va</c>
383.39,0.009999999999990905,toi tu renforces a blo tout ça ça va
383.4,1.0690000000000168,toi tu renforces a blo tout ça ça va être<00:06:23.680><c> essentiel</c><00:06:24.039><c> pour</c><00:06:24.120><c> la</c><00:06:24.199><c> suite</c><00:06:24.400><c> de</c>
384.469,0.009999999999990905,être essentiel pour la suite de
384.479,1.8710000000000377,être essentiel pour la suite de l'exercice<00:06:25.199><c> hyper</c><00:06:25.680><c> important</c><00:06:25.840><c> il</c><00:06:25.960><c> va</c><00:06:26.080><c> falloir</c>
386.35,0.009999999999990905,l'exercice hyper important il va falloir
386.36,2.1899999999999977,l'exercice hyper important il va falloir que<00:06:26.440><c> ton</c><00:06:26.639><c> chien</c><00:06:26.960><c> apprenne</c><00:06:27.520><c> à</c><00:06:27.720><c> relâcher</c><00:06:28.360><c> la</c>
388.55,0.009999999999990905,que ton chien apprenne à relâcher la
388.56,1.829999999999984,que ton chien apprenne à relâcher la tension<00:06:28.800><c> quand</c><00:06:29.080><c> il</c><00:06:29.520><c> a</c><00:06:29.680><c> une</c><00:06:29.759><c> tension</c><00:06:30.000><c> dans</c><00:06:30.120><c> la</c>
390.39,0.009999999999990905,tension quand il a une tension dans la
390.4,1.5500000000000114,tension quand il a une tension dans la laisse<00:06:30.960><c> que</c><00:06:31.080><c> ça</c><00:06:31.199><c> soit</c><00:06:31.360><c> au</c><00:06:31.479><c> niveau</c><00:06:31.720><c> de</c><00:06:31.759><c> la</c>
391.95,0.009999999999990905,laisse que ça soit au niveau de la
391.96,1.789000000000044,laisse que ça soit au niveau de la laisse<00:06:32.319><c> ou</c><00:06:32.400><c> au</c><00:06:32.479><c> niveau</c><00:06:32.680><c> du</c><00:06:32.840><c> harnais</c><00:06:33.479><c> en</c><00:06:33.599><c> fait</c>
393.749,0.009999999999990905,laisse ou au niveau du harnais en fait
393.759,1.3109999999999786,laisse ou au niveau du harnais en fait il<00:06:33.880><c> faut</c><00:06:34.039><c> que</c><00:06:34.120><c> ton</c><00:06:34.280><c> chien</c><00:06:34.479><c> apprenne</c><00:06:34.840><c> que</c><00:06:34.919><c> quand</c>
395.07,0.009999999999990905,il faut que ton chien apprenne que quand
395.08,1.6299999999999955,il faut que ton chien apprenne que quand il<00:06:35.160><c> arrive</c><00:06:35.479><c> en</c><00:06:35.599><c> bout</c><00:06:35.759><c> de</c><00:06:35.840><c> laisse</c><00:06:36.319><c> ou</c><00:06:36.400><c> quand</c><00:06:36.599><c> tu</c>
396.71,0.010000000000047748,il arrive en bout de laisse ou quand tu
396.72,1.669999999999959,il arrive en bout de laisse ou quand tu tiens<00:06:37.000><c> le</c><00:06:37.080><c> harnais</c><00:06:37.599><c> il</c><00:06:37.680><c> faut</c><00:06:37.840><c> pas</c><00:06:37.960><c> qu'il</c><00:06:38.280><c> se</c>
398.39,0.009999999999990905,tiens le harnais il faut pas qu'il se
398.4,1.9090000000000487,tiens le harnais il faut pas qu'il se mette<00:06:38.639><c> en</c><00:06:38.759><c> réflexe</c><00:06:39.199><c> d'opposition</c><00:06:39.919><c> mais</c><00:06:40.160><c> bien</c>
400.309,0.009999999999990905,mette en réflexe d'opposition mais bien
400.319,2.11099999999999,mette en réflexe d'opposition mais bien qu'il<00:06:40.639><c> relâche</c><00:06:41.080><c> et</c><00:06:41.400><c> limite</c><00:06:41.720><c> qu'il</c><00:06:42.039><c> revienne</c>
402.43,0.009999999999990905,qu'il relâche et limite qu'il revienne
402.44,2.069999999999993,qu'il relâche et limite qu'il revienne vers<00:06:42.599><c> toi</c><00:06:42.759><c> et</c><00:06:43.360><c> là</c><00:06:43.520><c> tu</c><00:06:43.639><c> peux</c><00:06:43.840><c> enchaîner</c><00:06:44.240><c> en</c><00:06:44.319><c> fait</c>
404.51,0.009999999999990905,vers toi et là tu peux enchaîner en fait
404.52,2.38900000000001,vers toi et là tu peux enchaîner en fait cet<00:06:44.720><c> exercice</c><00:06:45.160><c> de</c><00:06:45.440><c> tension</c><00:06:46.000><c> où</c><00:06:46.240><c> il</c><00:06:46.440><c> relâche</c>
406.909,0.009999999999990905,cet exercice de tension où il relâche
406.919,2.591000000000008,cet exercice de tension où il relâche avec<00:06:47.319><c> du</c><00:06:47.520><c> focus</c><00:06:48.000><c> notamment</c><00:06:48.680><c> mais</c><00:06:48.880><c> c'est</c><00:06:49.199><c> hyper</c>
409.51,0.009999999999990905,avec du focus notamment mais c'est hyper
409.52,2.0300000000000296,avec du focus notamment mais c'est hyper bien<00:06:49.639><c> donc</c><00:06:49.960><c> n'hésite</c><00:06:50.440><c> pas</c><00:06:50.599><c> à</c><00:06:50.840><c> marquer</c><00:06:51.319><c> alors</c>
411.55,0.009999999999990905,bien donc n'hésite pas à marquer alors
411.56,1.9499999999999886,bien donc n'hésite pas à marquer alors soit<00:06:51.880><c> avec</c><00:06:52.080><c> un</c><00:06:52.199><c> claquement</c><00:06:52.639><c> de</c><00:06:52.720><c> langue</c><00:06:53.160><c> avec</c>
413.51,0.009999999999990905,soit avec un claquement de langue avec
413.52,1.4700000000000273,soit avec un claquement de langue avec un<00:06:53.639><c> cliqueer</c><00:06:54.199><c> mais</c><00:06:54.360><c> le</c><00:06:54.479><c> mieux</c><00:06:54.720><c> c'est</c><00:06:54.880><c> de</c>
414.99,0.009999999999990905,un cliqueer mais le mieux c'est de
415.0,2.3899999999999864,un cliqueer mais le mieux c'est de rester<00:06:55.319><c> avec</c><00:06:55.680><c> la</c><00:06:55.800><c> voix</c><00:06:56.199><c> tu</c><00:06:56.280><c> vois</c><00:06:56.479><c> tu</c><00:06:56.599><c> fais</c><00:06:57.120><c> oui</c>
417.39,0.009999999999990905,rester avec la voix tu vois tu fais oui
417.4,1.4300000000000068,rester avec la voix tu vois tu fais oui c'est<00:06:57.520><c> bien</c><00:06:57.680><c> mon</c><00:06:57.840><c> chien</c><00:06:58.080><c> enfin</c><00:06:58.319><c> voilà</c><00:06:58.520><c> tu</c><00:06:58.680><c> tu</c>
418.83,0.009999999999990905,c'est bien mon chien enfin voilà tu tu
418.84,1.4300000000000068,c'est bien mon chien enfin voilà tu tu es<00:06:58.960><c> content</c><00:06:59.560><c> et</c><00:06:59.680><c> puis</c><00:06:59.840><c> tu</c><00:06:59.879><c> lui</c><00:07:00.039><c> fais</c><00:07:00.199><c> une</c>
420.27,0.009999999999990905,es content et puis tu lui fais une
420.28,1.7100000000000364,es content et puis tu lui fais une petite<00:07:00.479><c> friandise</c><00:07:01.000><c> une</c><00:07:01.120><c> petite</c><00:07:01.440><c> un</c><00:07:01.560><c> petit</c><00:07:01.720><c> jeu</c>
421.99,0.009999999999990905,petite friandise une petite un petit jeu
422.0,1.1890000000000214,petite friandise une petite un petit jeu une<00:07:02.120><c> petite</c><00:07:02.319><c> caresse</c><00:07:02.680><c> enfin</c><00:07:02.879><c> bref</c><00:07:03.120><c> en</c>
423.189,0.009999999999990905,une petite caresse enfin bref en
423.199,1.4710000000000036,une petite caresse enfin bref en fonction<00:07:03.479><c> du</c><00:07:03.599><c> système</c><00:07:03.919><c> de</c><00:07:04.000><c> récompense</c><00:07:04.440><c> de</c><00:07:04.520><c> ton</c>
424.67,0.009999999999990905,fonction du système de récompense de ton
424.68,2.1100000000000136,fonction du système de récompense de ton chien<00:07:05.120><c> tu</c><00:07:05.280><c> t'adaptes</c><00:07:05.879><c> bien</c><00:07:06.000><c> sûr</c><00:07:06.360><c> et</c><00:07:06.520><c> donc</c><00:07:06.639><c> là</c>
426.79,0.009999999999990905,chien tu t'adaptes bien sûr et donc là
426.8,1.7889999999999873,chien tu t'adaptes bien sûr et donc là ça<00:07:06.919><c> va</c><00:07:07.160><c> être</c><00:07:07.520><c> utile</c><00:07:07.840><c> parce</c><00:07:08.039><c> Queen</c><00:07:08.240><c> fait</c><00:07:08.440><c> ton</c>
428.589,0.009999999999990905,ça va être utile parce Queen fait ton
428.599,1.9110000000000014,ça va être utile parce Queen fait ton chien<00:07:08.800><c> il</c><00:07:08.919><c> va</c><00:07:09.400><c> ça</c><00:07:09.479><c> va</c><00:07:09.639><c> être</c><00:07:09.840><c> pour</c><00:07:09.960><c> l'exercice</c>
430.51,0.009999999999990905,chien il va ça va être pour l'exercice
430.52,1.990000000000009,chien il va ça va être pour l'exercice qui<00:07:10.680><c> va</c><00:07:10.800><c> arriver</c><00:07:11.120><c> après</c><00:07:11.639><c> mais</c><00:07:12.199><c> c'est</c><00:07:12.400><c> un</c>
432.51,0.009999999999990905,qui va arriver après mais c'est un
432.52,1.4700000000000273,qui va arriver après mais c'est un exercice<00:07:12.879><c> qu'on</c><00:07:13.039><c> va</c><00:07:13.080><c> faire</c><00:07:13.199><c> en</c><00:07:13.440><c> laiss</c><00:07:13.800><c> ou</c><00:07:13.879><c> en</c>
433.99,0.009999999999990905,exercice qu'on va faire en laiss ou en
434.0,1.7490000000000236,exercice qu'on va faire en laiss ou en longe<00:07:14.360><c> et</c><00:07:14.479><c> donc</c><00:07:14.639><c> c'est</c><00:07:15.039><c> important</c><00:07:15.400><c> que</c><00:07:15.520><c> quand</c>
435.749,0.009999999999990905,longe et donc c'est important que quand
435.759,1.7909999999999968,longe et donc c'est important que quand ton<00:07:16.039><c> chien</c><00:07:16.199><c> il</c><00:07:16.319><c> arrive</c><00:07:16.560><c> en</c><00:07:16.720><c> bout</c><00:07:16.960><c> de</c><00:07:17.039><c> laiss</c><00:07:17.479><c> ou</c>
437.55,0.009999999999990905,ton chien il arrive en bout de laiss ou
437.56,1.990000000000009,ton chien il arrive en bout de laiss ou en<00:07:17.720><c> bout</c><00:07:17.919><c> de</c><00:07:18.039><c> longe</c><00:07:18.479><c> il</c><00:07:18.680><c> sache</c><00:07:19.039><c> en</c><00:07:19.120><c> fait</c><00:07:19.280><c> qu'il</c>
439.55,0.009999999999990905,en bout de longe il sache en fait qu'il
439.56,3.309000000000026,en bout de longe il sache en fait qu'il faut<00:07:19.879><c> se</c><00:07:20.720><c> relâcher</c><00:07:21.280><c> revenir</c><00:07:21.800><c> vers</c><00:07:22.000><c> l'humain</c>
442.869,0.009999999999990905,faut se relâcher revenir vers l'humain
442.879,2.2309999999999945,faut se relâcher revenir vers l'humain proposer<00:07:23.440><c> autre</c><00:07:23.759><c> chose</c><00:07:24.120><c> et</c><00:07:24.280><c> enfin</c><00:07:24.680><c> le</c><00:07:24.800><c> fameux</c>
445.11,0.009999999999990905,proposer autre chose et enfin le fameux
445.12,1.3100000000000023,proposer autre chose et enfin le fameux autocontrôle<00:07:25.759><c> dans</c><00:07:25.840><c> la</c><00:07:25.960><c> main</c><00:07:26.199><c> alors</c>
446.43,0.009999999999990905,autocontrôle dans la main alors
446.44,1.8690000000000282,autocontrôle dans la main alors attention<00:07:27.039><c> autocontrôle</c><00:07:27.759><c> ça</c><00:07:27.840><c> veut</c><00:07:28.039><c> vraiment</c>
448.309,0.009999999999990905,attention autocontrôle ça veut vraiment
448.319,2.190999999999974,attention autocontrôle ça veut vraiment dire<00:07:28.599><c> autocontrôle</c><00:07:29.720><c> donc</c><00:07:29.840><c> on</c><00:07:30.000><c> ne</c><00:07:30.120><c> met</c><00:07:30.280><c> pas</c><00:07:30.360><c> son</c>
450.51,0.009999999999990905,dire autocontrôle donc on ne met pas son
450.52,2.069000000000017,dire autocontrôle donc on ne met pas son chien<00:07:30.720><c> assis</c><00:07:31.319><c> le</c><00:07:31.440><c> mieux</c><00:07:31.639><c> c'est</c><00:07:31.800><c> de</c><00:07:31.919><c> le</c><00:07:32.080><c> laisser</c>
452.589,0.009999999999990905,chien assis le mieux c'est de le laisser
452.599,2.0710000000000264,chien assis le mieux c'est de le laisser prendre<00:07:32.919><c> la</c><00:07:33.000><c> position</c><00:07:33.400><c> qu'il</c><00:07:33.720><c> a</c><00:07:33.840><c> envie</c><00:07:34.520><c> le</c>
454.67,0.009999999999990905,prendre la position qu'il a envie le
454.68,1.670000000000016,prendre la position qu'il a envie le mieux<00:07:34.960><c> du</c><00:07:35.120><c> mieux</c><00:07:35.360><c> c'est</c><00:07:35.560><c> encore</c><00:07:35.879><c> quand</c><00:07:36.199><c> il</c>
456.35,0.009999999999990905,mieux du mieux c'est encore quand il
456.36,2.1089999999999804,mieux du mieux c'est encore quand il reste<00:07:36.680><c> debout</c><00:07:37.039><c> parce</c><00:07:37.319><c> que</c><00:07:37.919><c> le</c><00:07:38.000><c> fait</c><00:07:38.199><c> de</c><00:07:38.280><c> faire</c>
458.469,0.009999999999990905,reste debout parce que le fait de faire
458.479,1.7510000000000332,reste debout parce que le fait de faire asseoir<00:07:38.919><c> son</c><00:07:39.039><c> chien</c><00:07:39.280><c> avant</c><00:07:39.599><c> un</c><00:07:40.120><c> un</c>
460.23,0.009999999999990905,asseoir son chien avant un un
460.24,1.75,asseoir son chien avant un un autocontrôle<00:07:41.080><c> c'est</c><00:07:41.319><c> complètement</c>
461.99,0.009999999999990905,autocontrôle c'est complètement
462.0,1.629000000000019,autocontrôle c'est complètement contreproductif<00:07:42.800><c> et</c><00:07:42.879><c> ça</c><00:07:43.000><c> n'a</c><00:07:43.199><c> rien</c><00:07:43.400><c> à</c><00:07:43.479><c> voir</c>
463.629,0.009999999999990905,contreproductif et ça n'a rien à voir
463.639,1.990000000000009,contreproductif et ça n'a rien à voir avec<00:07:43.840><c> un</c><00:07:44.000><c> autocontrôle</c><00:07:44.840><c> donc</c><00:07:44.919><c> on</c><00:07:45.120><c> laisse</c><00:07:45.520><c> son</c>
465.629,0.009999999999990905,avec un autocontrôle donc on laisse son
465.639,1.4710000000000036,avec un autocontrôle donc on laisse son chien<00:07:45.840><c> prendre</c><00:07:46.080><c> la</c><00:07:46.159><c> position</c><00:07:46.400><c> qu'il</c><00:07:46.759><c> veut</c><00:07:47.000><c> et</c>
467.11,0.009999999999990905,chien prendre la position qu'il veut et
467.12,1.829999999999984,chien prendre la position qu'il veut et là<00:07:47.400><c> on</c><00:07:47.479><c> va</c><00:07:47.800><c> mettre</c><00:07:48.039><c> une</c><00:07:48.199><c> friandise</c><00:07:48.759><c> dans</c><00:07:48.840><c> sa</c>
468.95,0.009999999999990905,là on va mettre une friandise dans sa
468.96,1.8700000000000045,là on va mettre une friandise dans sa main<00:07:49.400><c> on</c><00:07:49.520><c> va</c><00:07:49.759><c> récompenser</c><00:07:50.319><c> le</c><00:07:50.440><c> chien</c><00:07:50.680><c> la</c>
470.83,0.009999999999990905,main on va récompenser le chien la
470.84,1.7100000000000364,main on va récompenser le chien la friandise<00:07:51.400><c> ça</c><00:07:51.479><c> sera</c><00:07:51.639><c> soit</c><00:07:51.840><c> celle</c><00:07:52.039><c> qu'</c><00:07:52.319><c> a</c><00:07:52.440><c> dans</c>
472.55,0.009999999999990905,friandise ça sera soit celle qu' a dans
472.56,2.3489999999999895,friandise ça sera soit celle qu' a dans la<00:07:52.680><c> main</c><00:07:52.960><c> soit</c><00:07:53.440><c> la</c><00:07:53.599><c> friandise</c><00:07:54.319><c> qui</c><00:07:54.599><c> aura</c><00:07:54.800><c> dans</c>
474.909,0.009999999999990905,la main soit la friandise qui aura dans
474.919,2.390000000000043,la main soit la friandise qui aura dans l'autre<00:07:55.360><c> main</c><00:07:55.800><c> et</c><00:07:56.120><c> on</c><00:07:56.240><c> va</c><00:07:56.400><c> apprendre</c><00:07:56.800><c> au</c><00:07:57.120><c> chien</c>
477.309,0.009999999999990905,l'autre main et on va apprendre au chien
477.319,1.589999999999975,l'autre main et on va apprendre au chien en<00:07:57.400><c> fait</c><00:07:57.599><c> tout</c><00:07:57.759><c> doucement</c><00:07:58.159><c> à</c><00:07:58.360><c> ouvrir</c><00:07:58.680><c> cette</c>
478.909,0.009999999999990905,en fait tout doucement à ouvrir cette
478.919,1.511000000000024,en fait tout doucement à ouvrir cette main<00:07:59.120><c> et</c><00:07:59.280><c> et</c><00:07:59.400><c> à</c><00:07:59.520><c> ne</c><00:07:59.599><c> pas</c><00:07:59.720><c> venir</c><00:07:59.919><c> chercher</c><00:08:00.199><c> la</c>
480.43,0.009999999999990905,main et et à ne pas venir chercher la
480.44,1.509999999999991,main et et à ne pas venir chercher la friandise<00:08:00.919><c> qu'il</c><00:08:01.000><c> y</c><00:08:01.039><c> a</c><00:08:01.120><c> dans</c><00:08:01.199><c> cette</c><00:08:01.400><c> main</c><00:08:01.759><c> puis</c>
481.95,0.009999999999990905,friandise qu'il y a dans cette main puis
481.96,2.9090000000000487,friandise qu'il y a dans cette main puis après<00:08:02.199><c> on</c><00:08:02.319><c> va</c><00:08:02.759><c> varier</c><00:08:03.280><c> un</c><00:08:03.400><c> petit</c><00:08:03.599><c> peu</c><00:08:04.120><c> les</c><00:08:04.680><c> les</c>
484.869,0.009999999999990905,après on va varier un petit peu les les
484.879,1.9110000000000014,après on va varier un petit peu les les distances<00:08:05.520><c> et</c><00:08:05.639><c> puis</c><00:08:06.039><c> finalement</c><00:08:06.400><c> on</c><00:08:06.520><c> va</c><00:08:06.639><c> même</c>
486.79,0.009999999999990905,distances et puis finalement on va même
486.8,1.3489999999999895,distances et puis finalement on va même pouvoir<00:08:07.039><c> le</c><00:08:07.280><c> bouger</c><00:08:07.599><c> un</c><00:08:07.680><c> petit</c><00:08:07.800><c> peu</c>
488.149,0.009999999999990905,pouvoir le bouger un petit peu
488.159,1.8310000000000173,pouvoir le bouger un petit peu l'objectif<00:08:08.800><c> c'est</c><00:08:08.960><c> que</c><00:08:09.080><c> là</c><00:08:09.240><c> le</c><00:08:09.360><c> chien</c><00:08:09.560><c> il</c><00:08:09.759><c> ait</c>
489.99,0.009999999999990905,l'objectif c'est que là le chien il ait
490.0,2.7099999999999795,l'objectif c'est que là le chien il ait une<00:08:10.120><c> friandise</c><00:08:11.120><c> sous</c><00:08:11.280><c> son</c><00:08:11.520><c> nez</c><00:08:11.879><c> devant</c><00:08:12.159><c> lui</c><00:08:12.560><c> et</c>
492.71,0.010000000000047748,une friandise sous son nez devant lui et
492.72,1.9089999999999918,une friandise sous son nez devant lui et en<00:08:12.879><c> fait</c><00:08:13.080><c> qu'il</c><00:08:13.479><c> apprenne</c><00:08:13.919><c> que</c><00:08:14.039><c> tant</c><00:08:14.319><c> qu'il</c><00:08:14.520><c> y</c>
494.629,0.009999999999990905,en fait qu'il apprenne que tant qu'il y
494.639,2.031000000000006,en fait qu'il apprenne que tant qu'il y a<00:08:14.759><c> pas</c><00:08:14.840><c> de</c><00:08:14.919><c> libération</c><00:08:15.440><c> il</c><00:08:15.720><c> y</c><00:08:15.840><c> a</c><00:08:16.000><c> pas</c><00:08:16.560><c> la</c>
496.67,0.009999999999990905,a pas de libération il y a pas la
496.68,1.7889999999999873,a pas de libération il y a pas la possibilité<00:08:17.159><c> de</c><00:08:17.280><c> manger</c><00:08:17.520><c> cette</c><00:08:17.759><c> friandise</c>
498.469,0.009999999999990905,possibilité de manger cette friandise
498.479,1.1100000000000136,possibilité de manger cette friandise mais<00:08:18.639><c> que</c><00:08:18.720><c> le</c><00:08:18.800><c> fait</c><00:08:19.000><c> de</c><00:08:19.080><c> pas</c><00:08:19.199><c> manger</c><00:08:19.440><c> cette</c>
499.589,0.009999999999990905,mais que le fait de pas manger cette
499.599,1.7100000000000364,mais que le fait de pas manger cette friandise<00:08:20.120><c> sera</c><00:08:20.280><c> quand</c><00:08:20.479><c> même</c><00:08:20.720><c> renforcé</c><00:08:21.240><c> par</c>
501.309,0.009999999999990905,friandise sera quand même renforcé par
501.319,1.950999999999965,friandise sera quand même renforcé par une<00:08:21.520><c> autre</c><00:08:21.759><c> friandise</c><00:08:22.560><c> donc</c><00:08:22.680><c> ça</c><00:08:22.879><c> a</c><00:08:23.039><c> de</c><00:08:23.120><c> la</c>
503.27,0.009999999999990905,une autre friandise donc ça a de la
503.28,1.830000000000041,une autre friandise donc ça a de la valeur<00:08:23.720><c> de</c><00:08:23.840><c> pas</c><00:08:24.000><c> manger</c><00:08:24.240><c> la</c><00:08:24.360><c> friandise</c><00:08:25.000><c> vous</c>
505.11,0.009999999999990905,valeur de pas manger la friandise vous
505.12,2.3489999999999895,valeur de pas manger la friandise vous me<00:08:25.240><c> suivez</c><00:08:25.639><c> c'est</c><00:08:25.800><c> donc</c><00:08:25.960><c> ici</c><00:08:26.560><c> que</c><00:08:26.840><c> nous</c><00:08:27.000><c> allons</c>
507.469,0.009999999999990905,me suivez c'est donc ici que nous allons
507.479,2.5500000000000114,me suivez c'est donc ici que nous allons laisser<00:08:27.960><c> le</c><00:08:28.319><c> tulè</c><00:08:29.240><c> voilà</c><00:08:29.479><c> on</c><00:08:29.560><c> va</c><00:08:29.639><c> lui</c><00:08:29.759><c> dire</c><00:08:29.879><c> au</c>
510.029,0.009999999999990905,laisser le tulè voilà on va lui dire au
510.039,1.9510000000000218,laisser le tulè voilà on va lui dire au revoir<00:08:30.280><c> et</c><00:08:30.400><c> on</c><00:08:30.479><c> va</c><00:08:30.919><c> laisser</c><00:08:31.199><c> s'échapper</c><00:08:31.800><c> de</c>
511.99,0.009999999999990905,revoir et on va laisser s'échapper de
512.0,2.5090000000000146,revoir et on va laisser s'échapper de notre<00:08:32.320><c> vocabulaire</c><00:08:33.000><c> adieu</c><00:08:33.399><c> le</c><00:08:33.560><c> tuless</c><00:08:34.120><c> et</c>
